;Season;Date;Location;HomeTeam;HomeScore;AwayTeam;AwayScore;HomePenalty;AwayPenalty;Attendance;RegularPlayoff
7778;2017-18 season:;2017.11.04;Detroit;Detroit;108;Sacramento;99;19;23;17683;Regular
7779;2017-18 season:;2017.11.05;Cleveland;Cleveland;115;Atlanta;117;29;20;20562;Regular
7780;2017-18 season:;2017.11.05;Orlando;Orlando;88;Boston;104;19;21;17731;Regular
7781;2017-18 season:;2017.11.05;Minnesota;Minnesota;112;Charlotte;94;19;24;14124;Regular
7782;2017-18 season:;2017.11.05;New York;New York;108;Indiana;101;21;17;17889;Regular
7783;2017-18 season:;2017.11.05;LA Lakers;LA Lakers;107;Memphis;102;16;22;18997;Regular
7784;2017-18 season:;2017.11.05;LA Clippers;LA Clippers;101;Miami;104;22;26;15676;Regular
7785;2017-18 season:;2017.11.05;Portland;Portland;103;Oklahoma City;99;20;27;19393;Regular
7786;2017-18 season:;2017.11.05;San Antonio;San Antonio;112;Phoenix;95;19;16;18038;Regular
7787;2017-18 season:;2017.11.05;Houston;Houston;137;Utah;110;24;18;16914;Regular
7788;2017-18 season:;2017.11.05;Toronto;Toronto;96;Washington;107;24;26;19800;Regular
7789;2017-18 season:;2017.11.06;Phoenix;Phoenix;92;Brooklyn;98;29;30;15905;Regular
7790;2017-18 season:;2017.11.06;Atlanta;Atlanta;107;Boston;110;22;21;13215;Regular
7791;2017-18 season:;2017.11.06;Golden State;Golden State;97;Miami;80;21;20;19596;Regular
7792;2017-18 season:;2017.11.07;Denver;Denver;112;Brooklyn;104;21;16;14058;Regular
7793;2017-18 season:;2017.11.07;New York;New York;118;Charlotte;113;19;22;18704;Regular
7794;2017-18 season:;2017.11.07;Toronto;Toronto;119;Chicago;114;22;23;19800;Regular
7795;2017-18 season:;2017.11.07;Washington;Washington;99;Dallas;113;19;23;14505;Regular
7796;2017-18 season:;2017.11.07;San Antonio;San Antonio;120;LA Clippers;107;21;19;18418;Regular
7797;2017-18 season:;2017.11.07;Portland;Portland;97;Memphis;98;18;21;18692;Regular
7798;2017-18 season:;2017.11.07;Cleveland;Cleveland;124;Milwaukee;119;16;31;20562;Regular
7799;2017-18 season:;2017.11.07;Indiana;Indiana;112;New Orleans;117;21;18;15014;Regular
7800;2017-18 season:;2017.11.07;Sacramento;Sacramento;94;Oklahoma City;86;24;17;17583;Regular
7801;2017-18 season:;2017.11.07;Utah;Utah;97;Philadelphia;104;23;34;16063;Regular
7802;2017-18 season:;2017.11.08;Detroit;Detroit;114;Indiana;97;22;24;14407;Regular
7803;2017-18 season:;2017.11.08;Orlando;Orlando;112;New York;99;15;21;18803;Regular
7804;2017-18 season:;2017.11.08;Boston;Boston;107;LA Lakers;96;20;30;18624;Regular
7805;2017-18 season:;2017.11.08;Phoenix;Phoenix;115;Miami;126;29;25;16500;Regular
7806;2017-18 season:;2017.11.08;Golden State;Golden State;125;Minnesota;101;23;14;19596;Regular
7807;2017-18 season:;2017.11.09;Toronto;Toronto;122;New Orleans;118;24;20;19800;Regular
7808;2017-18 season:;2017.11.09;Denver;Denver;102;Oklahoma City;94;15;23;19520;Regular
7809;2017-18 season:;2017.11.09;Sacramento;Sacramento;109;Philadelphia;108;19;28;17583;Regular
7810;2017-18 season:;2017.11.09;Houston;Houston;117;Cleveland;113;27;30;18055;Regular
7811;2017-18 season:;2017.11.09;Washington;Washington;111;LA Lakers;95;31;19;20356;Regular
7812;2017-18 season:;2017.11.10;Detroit;Detroit;111;Atlanta;104;18;21;16687;Regular
7813;2017-18 season:;2017.11.10;Portland;Portland;97;Brooklyn;101;17;13;19393;Regular
7814;2017-18 season:;2017.11.10;Boston;Boston;90;Charlotte;87;26;21;18624;Regular
7815;2017-18 season:;2017.11.10;Chicago;Chicago;87;Indiana;105;13;17;22416;Regular
7816;2017-18 season:;2017.11.10;Oklahoma City;Oklahoma City;120;LA Clippers;111;29;30;18203;Regular
7817;2017-18 season:;2017.11.10;Utah;Utah;74;Miami;84;20;20;18306;Regular
7818;2017-18 season:;2017.11.10;San Antonio;San Antonio;87;Milwaukee;94;15;13;18418;Regular
7819;2017-18 season:;2017.11.10;Phoenix;Phoenix;112;Orlando;128;29;20;16507;Regular
7820;2017-18 season:;2017.11.11;Washington;Washington;113;Atlanta;94;22;23;17260;Regular
7821;2017-18 season:;2017.11.11;Utah;Utah;114;Brooklyn;106;29;22;17413;Regular
7822;2017-18 season:;2017.11.11;San Antonio;San Antonio;133;Chicago;94;16;15;18418;Regular
7823;2017-18 season:;2017.11.11;Dallas;Dallas;104;Cleveland;111;26;18;20378;Regular
7824;2017-18 season:;2017.11.11;New Orleans;New Orleans;111;LA Clippers;103;19;24;17624;Regular
7825;2017-18 season:;2017.11.11;Milwaukee;Milwaukee;98;LA Lakers;90;27;22;18717;Regular
7826;2017-18 season:;2017.11.11;Houston;Houston;111;Memphis;96;19;20;18055;Regular
7827;2017-18 season:;2017.11.11;Phoenix;Phoenix;118;Minnesota;110;25;21;16910;Regular
7828;2017-18 season:;2017.11.11;Denver;Denver;125;Orlando;107;16;19;16688;Regular
7829;2017-18 season:;2017.11.11;Golden State;Golden State;135;Philadelphia;114;23;19;19596;Regular
7830;2017-18 season:;2017.11.11;New York;New York;118;Sacramento;91;22;18;19812;Regular
7831;2017-18 season:;2017.11.12;Oklahoma City;Oklahoma City;112;Dallas;99;23;20;18203;Regular
7832;2017-18 season:;2017.11.12;Indiana;Indiana;95;Houston;118;15;20;15581;Regular
7833;2017-18 season:;2017.11.12;Detroit;Detroit;112;Miami;103;17;22;16236;Regular
7834;2017-18 season:;2017.11.12;Boston;Boston;95;Toronto;94;18;20;18624;Regular
7835;2017-18 season:;2017.11.13;New Orleans;New Orleans;106;Atlanta;105;13;18;14631;Regular
7836;2017-18 season:;2017.11.13;New York;New York;101;Cleveland;104;21;21;19812;Regular
7837;2017-18 season:;2017.11.13;Portland;Portland;99;Denver;82;18;16;18895;Regular
7838;2017-18 season:;2017.11.13;Phoenix;Phoenix;93;LA Lakers;100;17;20;17533;Regular
7839;2017-18 season:;2017.11.13;Milwaukee;Milwaukee;110;Memphis;103;19;25;13244;Regular
7840;2017-18 season:;2017.11.13;Utah;Utah;98;Minnesota;109;23;13;17236;Regular
7841;2017-18 season:;2017.11.13;Golden State;Golden State;110;Orlando;100;21;18;19596;Regular
7842;2017-18 season:;2017.11.13;LA Clippers;LA Clippers;105;Philadelphia;109;26;26;19068;Regular
7843;2017-18 season:;2017.11.13;Washington;Washington;110;Sacramento;92;21;15;14660;Regular
7844;2017-18 season:;2017.11.14;Brooklyn;Brooklyn;102;Boston;109;24;14;17732;Regular
7845;2017-18 season:;2017.11.14;Dallas;Dallas;91;San Antonio;97;23;16;19535;Regular
7846;2017-18 season:;2017.11.14;Houston;Houston;113;Toronto;129;27;30;18055;Regular
7847;2017-18 season:;2017.11.15;Oklahoma City;Oklahoma City;92;Chicago;79;19;27;18203;Regular
7848;2017-18 season:;2017.11.15;Charlotte;Charlotte;107;Cleveland;115;19;24;19427;Regular
7849;2017-18 season:;2017.11.15;Milwaukee;Milwaukee;99;Detroit;95;19;20;14594;Regular
7850;2017-18 season:;2017.11.15;Memphis;Memphis;113;Indiana;116;19;17;16033;Regular
7851;2017-18 season:;2017.11.15;Portland;Portland;99;Orlando;94;10;16;19206;Regular
7852;2017-18 season:;2017.11.15;LA Lakers;LA Lakers;109;Philadelphia;115;23;19;18997;Regular
7853;2017-18 season:;2017.11.15;Minnesota;Minnesota;98;San Antonio;86;16;18;18978;Regular
7854;2017-18 season:;2017.11.15;Atlanta;Atlanta;126;Sacramento;80;23;19;13860;Regular
7855;2017-18 season:;2017.11.15;New Orleans;New Orleans;116;Toronto;125;21;20;15654;Regular
7856;2017-18 season:;2017.11.15;New York;New York;106;Utah;101;19;23;18695;Regular
7857;2017-18 season:;2017.11.15;Miami;Miami;93;Washington;102;20;19;19600;Regular
7858;2017-18 season:;2017.11.16;Boston;Boston;92;Golden State;88;15;24;18624;Regular
7859;2017-18 season:;2017.11.16;Phoenix;Phoenix;116;Houston;142;22;20;16875;Regular
7860;2017-18 season:;2017.11.17;Chicago;Chicago;123;Charlotte;120;23;15;20493;Regular
7861;2017-18 season:;2017.11.17;Indiana;Indiana;107;Detroit;100;13;18;17188;Regular
7862;2017-18 season:;2017.11.17;Cleveland;Cleveland;118;LA Clippers;113;20;26;20562;Regular
7863;2017-18 season:;2017.11.17;Washington;Washington;88;Miami;91;17;19;17551;Regular
7864;2017-18 season:;2017.11.17;Dallas;Dallas;87;Minnesota;111;20;18;19459;Regular
7865;2017-18 season:;2017.11.17;Denver;Denver;146;New Orleans;114;15;19;16816;Regular
7866;2017-18 season:;2017.11.17;Toronto;Toronto;107;New York;84;19;12;19800;Regular
7867;2017-18 season:;2017.11.17;San Antonio;San Antonio;104;Oklahoma City;101;18;22;18418;Regular
7868;2017-18 season:;2017.11.17;LA Lakers;LA Lakers;113;Phoenix;122;20;22;18997;Regular
7869;2017-18 season:;2017.11.17;Sacramento;Sacramento;86;Portland;82;22;20;17583;Regular
7870;2017-18 season:;2017.11.17;Brooklyn;Brooklyn;118;Utah;107;21;19;14495;Regular
7871;2017-18 season:;2017.11.18;Atlanta;Atlanta;99;Boston;110;19;22;16381;Regular
7872;2017-18 season:;2017.11.18;Philadelphia;Philadelphia;116;Golden State;124;22;18;20848;Regular
7873;2017-18 season:;2017.11.18;Memphis;Memphis;83;Houston;105;18;24;17266;Regular
7874;2017-18 season:;2017.11.18;Charlotte;Charlotte;102;LA Clippers;87;16;22;17640;Regular
7875;2017-18 season:;2017.11.18;Dallas;Dallas;111;Milwaukee;79;26;25;19949;Regular
7876;2017-18 season:;2017.11.18;Portland;Portland;102;Sacramento;90;22;24;19522;Regular
7877;2017-18 season:;2017.11.18;Orlando;Orlando;85;Utah;125;20;19;19157;Regular
7878;2017-18 season:;2017.11.19;Phoenix;Phoenix;113;Chicago;105;16;21;16264;Regular
7879;2017-18 season:;2017.11.19;LA Lakers;LA Lakers;127;Denver;109;27;15;18997;Regular
7880;2017-18 season:;2017.11.19;Minnesota;Minnesota;97;Detroit;100;20;21;16069;Regular
7881;2017-18 season:;2017.11.19;Brooklyn;Brooklyn;111;Golden State;118;21;27;17732;Regular
7882;2017-18 season:;2017.11.19;Miami;Miami;95;Indiana;120;11;14;19600;Regular
7883;2017-18 season:;2017.11.19;Toronto;Toronto;100;Washington;91;19;12;19800;Regular
7884;2017-18 season:;2017.11.20;San Antonio;San Antonio;96;Atlanta;85;17;15;18418;Regular
7885;2017-18 season:;2017.11.20;Dallas;Dallas;102;Boston;110;22;24;20302;Regular
7886;2017-18 season:;2017.11.20;Detroit;Detroit;88;Cleveland;116;19;14;20491;Regular
7887;2017-18 season:;2017.11.20;Sacramento;Sacramento;98;Denver;114;19;13;17583;Regular
7888;2017-18 season:;2017.11.20;Orlando;Orlando;97;Indiana;105;20;25;17239;Regular
7889;2017-18 season:;2017.11.20;New York;New York;107;LA Clippers;85;26;23;18848;Regular
7890;2017-18 season:;2017.11.20;Charlotte;Charlotte;118;Minnesota;102;18;21;15978;Regular
7891;2017-18 season:;2017.11.20;New Orleans;New Orleans;114;Oklahoma City;107;22;25;16765;Regular
7892;2017-18 season:;2017.11.20;Memphis;Memphis;92;Portland;100;26;23;15785;Regular
7893;2017-18 season:;2017.11.20;Philadelphia;Philadelphia;107;Utah;86;18;19;20587;Regular
7894;2017-18 season:;2017.11.20;Milwaukee;Milwaukee;88;Washington;99;19;18;16122;Regular
7895;2017-18 season:;2017.11.21;LA Lakers;LA Lakers;103;Chicago;94;16;19;18997;Regular
7896;2017-18 season:;2017.11.22;Cleveland;Cleveland;119;Brooklyn;109;19;21;20562;Regular
7897;2017-18 season:;2017.11.22;Miami;Miami;104;Boston;98;22;19;19704;Regular
7898;2017-18 season:;2017.11.22;Utah;Utah;110;Chicago;80;15;21;17434;Regular
7899;2017-18 season:;2017.11.22;Memphis;Memphis;94;Dallas;95;25;14;16101;Regular
7900;2017-18 season:;2017.11.22;Houston;Houston;125;Denver;95;22;14;18055;Regular
7901;2017-18 season:;2017.11.22;Oklahoma City;Oklahoma City;108;Golden State;91;21;20;18203;Regular
7902;2017-18 season:;2017.11.22;Atlanta;Atlanta;103;LA Clippers;116;20;15;12675;Regular
7903;2017-18 season:;2017.11.22;Sacramento;Sacramento;113;LA Lakers;102;20;19;17583;Regular
7904;2017-18 season:;2017.11.22;Phoenix;Phoenix;107;Milwaukee;113;26;30;16270;Regular
7905;2017-18 season:;2017.11.22;Minnesota;Minnesota;124;Orlando;118;17;31;16402;Regular
7906;2017-18 season:;2017.11.22;Philadelphia;Philadelphia;101;Portland;81;21;17;20605;Regular
7907;2017-18 season:;2017.11.22;New Orleans;New Orleans;107;San Antonio;90;18;23;17539;Regular
7908;2017-18 season:;2017.11.22;New York;New York;108;Toronto;100;19;23;19812;Regular
7909;2017-18 season:;2017.11.22;Charlotte;Charlotte;129;Washington;124;20;29;16041;Regular
7910;2017-18 season:;2017.11.24;Cleveland;Cleveland;100;Charlotte;99;24;17;20562;Regular
7911;2017-18 season:;2017.11.24;Golden State;Golden State;143;Chicago;94;15;17;19596;Regular
7912;2017-18 season:;2017.11.24;Oklahoma City;Oklahoma City;98;Detroit;99;12;17;18203;Regular
7913;2017-18 season:;2017.11.24;Denver;Denver;104;Memphis;92;18;21;16736;Regular
7914;2017-18 season:;2017.11.24;Minnesota;Minnesota;97;Miami;109;16;24;18978;Regular
7915;2017-18 season:;2017.11.24;Phoenix;Phoenix;91;New Orleans;115;18;18;16574;Regular
7916;2017-18 season:;2017.11.24;Atlanta;Atlanta;116;New York;104;16;19;14355;Regular
7917;2017-18 season:;2017.11.24;Boston;Boston;118;Orlando;103;20;16;18624;Regular
7918;2017-18 season:;2017.11.24;Brooklyn;Brooklyn;125;Portland;127;22;16;15246;Regular
7919;2017-18 season:;2017.11.24;Indiana;Indiana;107;Toronto;104;18;20;16523;Regular
7920;2017-18 season:;2017.11.25;Indiana;Indiana;98;Boston;108;14;13;16303;Regular
7921;2017-18 season:;2017.11.25;Sacramento;Sacramento;95;LA Clippers;97;17;13;17583;Regular
7922;2017-18 season:;2017.11.25;Utah;Utah;121;Milwaukee;108;19;21;17298;Regular
7923;2017-18 season:;2017.11.25;Golden State;Golden State;110;New Orleans;95;24;24;19596;Regular
7924;2017-18 season:;2017.11.25;Houston;Houston;117;New York;102;15;20;18055;Regular
7925;2017-18 season:;2017.11.25;Dallas;Dallas;97;Oklahoma City;81;18;15;20340;Regular
7926;2017-18 season:;2017.11.25;Philadelphia;Philadelphia;130;Orlando;111;22;17;20585;Regular
7927;2017-18 season:;2017.11.25;Washington;Washington;105;Portland;108;17;16;18092;Regular
7928;2017-18 season:;2017.11.25;Charlotte;Charlotte;86;San Antonio;106;19;19;18597;Regular
7929;2017-18 season:;2017.11.25;Atlanta;Atlanta;78;Toronto;112;15;22;12278;Regular
7930;2017-18 season:;2017.11.26;Memphis;Memphis;88;Brooklyn;98;24;22;14889;Regular
7931;2017-18 season:;2017.11.26;Chicago;Chicago;93;Miami;100;18;14;20928;Regular
7932;2017-18 season:;2017.11.26;Minnesota;Minnesota;119;Phoenix;108;14;20;16448;Regular
7933;2017-18 season:;2017.11.27;Houston;Houston;117;Brooklyn;103;19;19;16189;Regular
7934;2017-18 season:;2017.11.27;Philadelphia;Philadelphia;91;Cleveland;113;18;21;20527;Regular
7935;2017-18 season:;2017.11.27;San Antonio;San Antonio;115;Dallas;108;16;19;17918;Regular
7936;2017-18 season:;2017.11.27;Boston;Boston;108;Detroit;118;23;19;18624;Regular
7937;2017-18 season:;2017.11.27;LA Clippers;LA Clippers;120;LA Lakers;115;22;29;18086;Regular
7938;2017-18 season:;2017.11.27;Indiana;Indiana;121;Orlando;109;18;23;12501;Regular
7939;2017-18 season:;2017.11.27;New York;New York;91;Portland;103;20;22;18409;Regular
7940;2017-18 season:;2017.11.27;Golden State;Golden State;106;Sacramento;110;15;15;19596;Regular
7941;2017-18 season:;2017.11.28;Utah;Utah;106;Denver;77;20;13;16790;Regular
7942;2017-18 season:;2017.11.28;Cleveland;Cleveland;108;Miami;97;17;19;20562;Regular
7943;2017-18 season:;2017.11.28;Sacramento;Sacramento;87;Milwaukee;112;21;22;17583;Regular
7944;2017-18 season:;2017.11.28;Chicago;Chicago;99;Phoenix;104;20;12;18324;Regular
7945;2017-18 season:;2017.11.28;Minnesota;Minnesota;89;Washington;92;17;16;13442;Regular
7946;2017-18 season:;2017.11.29;Dallas;Dallas;104;Brooklyn;109;23;21;19327;Regular
7947;2017-18 season:;2017.11.29;Toronto;Toronto;126;Charlotte;113;23;17;19800;Regular
7948;2017-18 season:;2017.11.29;LA Lakers;LA Lakers;123;Golden State;127;23;19;18997;Regular
7949;2017-18 season:;2017.11.29;Houston;Houston;118;Indiana;97;10;17;16760;Regular
7950;2017-18 season:;2017.11.29;San Antonio;San Antonio;104;Memphis;95;17;19;18013;Regular
7951;2017-18 season:;2017.11.29;New York;New York;115;Miami;86;20;20;17693;Regular
7952;2017-18 season:;2017.11.29;New Orleans;New Orleans;102;Minnesota;120;17;14;15555;Regular
7953;2017-18 season:;2017.11.29;Orlando;Orlando;121;Oklahoma City;108;22;20;17797;Regular
7954;2017-18 season:;2017.11.29;Detroit;Detroit;131;Phoenix;107;22;19;18096;Regular
7955;2017-18 season:;2017.11.29;Philadelphia;Philadelphia;118;Washington;113;27;42;20492;Regular
7956;2017-18 season:;2017.11.30;Denver;Denver;111;Chicago;110;19;27;15156;Regular
7957;2017-18 season:;2017.11.30;Atlanta;Atlanta;114;Cleveland;121;20;20;16379;Regular
7958;2017-18 season:;2017.11.30;Portland;Portland;91;Milwaukee;103;14;20;19459;Regular
7959;2017-18 season:;2017.11.30;Boston;Boston;108;Philadelphia;97;20;22;18624;Regular
7960;2017-18 season:;2017.11.30;LA Clippers;LA Clippers;107;Utah;126;16;20;15139;Regular
7961;2017-18 season:;2017.12.01;Miami;Miami;105;Charlotte;100;24;24;19600;Regular
7962;2017-18 season:;2017.12.01;Washington;Washington;109;Detroit;91;20;21;17885;Regular
7963;2017-18 season:;2017.12.01;Orlando;Orlando;112;Golden State;133;15;16;18846;Regular
7964;2017-18 season:;2017.12.01;Toronto;Toronto;120;Indiana;115;18;17;19800;Regular
7965;2017-18 season:;2017.12.01;Oklahoma City;Oklahoma City;111;Minnesota;107;24;20;18203;Regular
7966;2017-18 season:;2017.12.01;Utah;Utah;114;New Orleans;108;15;20;17725;Regular
7967;2017-18 season:;2017.12.01;Memphis;Memphis;79;San Antonio;95;26;18;16413;Regular
7968;2017-18 season:;2017.12.01;Chicago;Chicago;106;Sacramento;107;16;15;19268;Regular
7969;2017-18 season:;2017.12.02;Brooklyn;Brooklyn;102;Atlanta;114;18;19;13949;Regular
7970;2017-18 season:;2017.12.02;Philadelphia;Philadelphia;108;Detroit;103;24;27;20562;Regular
7971;2017-18 season:;2017.12.02;Dallas;Dallas;108;LA Clippers;82;20;20;19245;Regular
7972;2017-18 season:;2017.12.02;Denver;Denver;115;LA Lakers;100;19;24;19520;Regular
7973;2017-18 season:;2017.12.02;Cleveland;Cleveland;116;Memphis;111;14;19;20562;Regular
7974;2017-18 season:;2017.12.02;Portland;Portland;116;New Orleans;123;17;16;18730;Regular
7975;2017-18 season:;2017.12.02;Boston;Boston;116;Phoenix;111;16;19;20562;Regular
7976;2017-18 season:;2017.12.02;Milwaukee;Milwaukee;109;Sacramento;104;18;28;15581;Regular
7977;2017-18 season:;2017.12.03;Miami;Miami;95;Golden State;123;15;14;19600;Regular
7978;2017-18 season:;2017.12.03;LA Lakers;LA Lakers;95;Houston;118;22;23;18997;Regular
7979;2017-18 season:;2017.12.03;Minnesota;Minnesota;112;LA Clippers;106;16;26;13172;Regular
7980;2017-18 season:;2017.12.03;New York;New York;100;Orlando;105;24;11;19082;Regular
7981;2017-18 season:;2017.12.03;Oklahoma City;Oklahoma City;90;San Antonio;87;19;24;18203;Regular
7982;2017-18 season:;2017.12.04;Atlanta;Atlanta;90;Brooklyn;110;19;28;12056;Regular
7983;2017-18 season:;2017.12.04;Chicago;Chicago;91;Cleveland;113;16;13;21323;Regular
7984;2017-18 season:;2017.12.04;Dallas;Dallas;122;Denver;105;18;19;19419;Regular
7985;2017-18 season:;2017.12.04;San Antonio;San Antonio;96;Detroit;93;20;22;18288;Regular
7986;2017-18 season:;2017.12.04;New Orleans;New Orleans;115;Golden State;125;26;17;17004;Regular
7987;2017-18 season:;2017.12.04;Boston;Boston;111;Milwaukee;100;20;17;18624;Regular
7988;2017-18 season:;2017.12.04;Memphis;Memphis;95;Minnesota;92;22;16;14012;Regular
7989;2017-18 season:;2017.12.04;Indiana;Indiana;115;New York;97;20;15;12018;Regular
7990;2017-18 season:;2017.12.04;Charlotte;Charlotte;104;Orlando;94;18;30;14419;Regular
7991;2017-18 season:;2017.12.04;Philadelphia;Philadelphia;101;Phoenix;115;22;14;20564;Regular
7992;2017-18 season:;2017.12.04;Utah;Utah;116;Washington;69;20;21;17227;Regular
7993;2017-18 season:;2017.12.05;Toronto;Toronto;126;Phoenix;113;28;24;19800;Regular
7994;2017-18 season:;2017.12.05;Oklahoma City;Oklahoma City;100;Utah;94;18;21;18203;Regular
7995;2017-18 season:;2017.12.05;Portland;Portland;92;Washington;106;20;22;19241;Regular
7996;2017-18 season:;2017.12.06;Orlando;Orlando;110;Atlanta;106;23;16;16167;Regular
7997;2017-18 season:;2017.12.06;Indiana;Indiana;98;Chicago;96;14;15;13013;Regular
7998;2017-18 season:;2017.12.06;Boston;Boston;97;Dallas;90;15;12;18624;Regular
7999;2017-18 season:;2017.12.06;New Orleans;New Orleans;123;Denver;114;19;21;15353;Regular
8000;2017-18 season:;2017.12.06;Milwaukee;Milwaukee;104;Detroit;100;21;20;15841;Regular
8001;2017-18 season:;2017.12.06;Charlotte;Charlotte;87;Golden State;101;13;20;19334;Regular
8002;2017-18 season:;2017.12.06;New York;New York;99;Memphis;88;21;24;19812;Regular
8003;2017-18 season:;2017.12.06;San Antonio;San Antonio;117;Miami;105;13;16;18252;Regular
8004;2017-18 season:;2017.12.06;LA Clippers;LA Clippers;107;Minnesota;113;17;17;15951;Regular
8005;2017-18 season:;2017.12.06;Cleveland;Cleveland;101;Sacramento;95;10;20;20562;Regular
